,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,estimated_occupancy_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,price_per_room,rating_q1
4285,15/10/2012,within an hour,100%,100%,t,,27,37,"['email', 'phone']",t,t,Sydney,-33.8879983,151.206689,Entire rental unit,Entire home/apt,6,1.5,1.5 baths,2,2,"[""Conditioner"", ""Portable fans"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Dryer"", ""Hangers"", ""Children\u2019s dinnerware"", ""Portable heater"", ""Extra pillows and blankets"", ""Courtyard view"", ""Pool"", ""Elevator"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Bathtub"", ""Stove"", ""Oven"", ""Clothing storage"", ""Self check-in"", ""Hot water"", ""TV"", ""Outdoor dining area"", ""AC - split type ductless system"", ""Wine glasses"", ""Paid high chair - available upon request"", ""Essentials"", ""Freezer"", ""Coffee maker: Nespresso"", ""Lockbox"", ""Toaster"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Laundromat nearby"", ""Long term stays allowed"", ""Dining table"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Patio or balcony"", ""Single level home"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit""]",1,365,1,3,365,365,1.7,t,9,26,49,160,23,23,3,138,26/12/2024,7/06/2025,4.83,4.87,4.65,4.65,4.91,4.78,4.65,f,3.97,103.5,0
4286,27/06/2017,within an hour,100%,100%,f,,46,53,"['email', 'phone', 'work_email']",t,t,Campbelltown,-33.9764524,150.8216692,Entire home,Entire home/apt,8,2.5,2.5 baths,4,4,"[""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Shower gel"", ""Dishes and silverware"", ""Hangers"", ""Free parking garage on premises"", ""Room-darkening shades"", ""Hair dryer"", ""Bed linens"", ""Bathtub"", ""Stove"", ""Air conditioning"", ""Smart lock"", ""Oven"", ""Self check-in"", ""Hot water"", ""TV"", ""Heating"", ""Essentials"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Dining table"", ""Patio or balcony"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit"", ""Private entrance""]",2,45,2,4,45,45,3.1,t,7,32,62,63,11,11,0,66,9/09/2024,22/04/2025,5,5,4.91,5,5,5,4.64,t,1.17,50.75,1
4287,8/12/2016,N/A,N/A,60%,f,,1,1,"['email', 'phone']",t,t,Randwick,-33.90426,151.24737,Entire home,Entire home/apt,8,2,2 baths,4,4,"[""Conditioner"", ""Portable fans"", ""Ceiling fan"", ""Refrigerator"", ""Dishwasher"", ""Free dryer \u2013 In building"", ""Kitchen"", ""Washer"", ""Microwave"", ""Gas stove"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Blender"", ""Hangers"", ""Body soap"", ""Extra pillows and blankets"", ""Board games"", ""Room-darkening shades"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Heating - split type ductless system"", ""Bathtub"", ""Private patio or balcony"", ""Stainless steel single oven"", ""Air conditioning"", ""Beach essentials"", ""First aid kit"", ""Ping pong table"", ""Bread maker"", ""Hot water"", ""TV"", ""Dedicated workspace"", ""Wine glasses"", ""Coffee maker"", ""Host greets you"", ""Essentials"", ""Freezer"", ""Toaster"", ""Books and reading material"", ""Private backyard \u2013 Fully fenced"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Laundromat nearby"", ""Dining table"", ""Children\u2019s books and toys for ages 10+ years old"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Exercise equipment"", ""Rice maker"", ""Ethernet connection""]",4,21,3,4,21,21,4,t,9,13,13,26,2,2,0,16,12/10/2024,2/01/2025,5,5,5,5,5,5,5,f,0.24,122,1
4288,13/12/2018,within an hour,100%,97%,t,,2,2,"['email', 'phone']",t,t,Waverley,-33.88832,151.26921,Entire rental unit,Entire home/apt,2,1,1 bath,0,1,"[""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Pets allowed"", ""Dryer"", ""Hangers"", ""Room-darkening shades"", ""Elevator"", ""Hair dryer"", ""Private patio or balcony"", ""Stove"", ""Air conditioning"", ""Self check-in"", ""Hot water"", ""TV"", ""Heating"", ""Essentials"", ""Lockbox"", ""Iron"", ""Smoke alarm"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""First aid kit""]",2,1125,2,2,1125,1125,2,t,0,0,0,58,128,15,0,90,9/11/2019,3/04/2025,4.8,4.77,4.7,4.85,4.91,4.97,4.7,t,1.88,190,0
4289,21/10/2014,within a day,100%,0%,f,Bronte,2,2,"['email', 'phone', 'work_email']",t,t,Waverley,-33.90532,151.26176,Entire home,Entire home/apt,10,4,4 baths,5,6,"[""Refrigerator"", ""Dishwasher"", ""TV with standard cable"", ""Kitchen"", ""Washer"", ""Microwave"", ""Dishes and silverware"", ""Changing table"", ""Children\u2019s dinnerware"", ""Dryer"", ""Hangers"", ""Game console"", ""BBQ grill"", ""Extra pillows and blankets"", ""Beach access \u2013 Beachfront"", ""Room-darkening shades"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Bathtub"", ""Private patio or balcony"", ""Stove"", ""Air conditioning"", ""Beach essentials"", ""Indoor fireplace"", ""Oven"", ""Self check-in"", ""Private hot tub"", ""Hot water"", ""Children\u2019s books and toys"", ""Heating"", ""Dedicated workspace"", ""Coffee maker"", ""Host greets you"", ""Essentials"", ""Lockbox"", ""Private backyard \u2013 Fully fenced"", ""Luggage dropoff allowed"", ""Iron"", ""Babysitter recommendations"", ""Smoke alarm"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""First aid kit"", ""High chair"", ""Private entrance""]",10,1125,10,10,1125,1125,10,t,27,57,87,362,10,0,0,0,16/01/2016,3/01/2023,5,5,4.8,5,5,4.9,4.9,f,0.09,440,1
4290,23/10/2021,within an hour,100%,90%,t,,2,2,"['email', 'phone']",t,t,Ku-Ring-Gai,-33.7546616,151.1326466,Private room in home,Private room,2,1,1 shared bath,1,1,"[""Lock on bedroom door"", ""Kitchen"", ""Smoke alarm"", ""Washer"", ""TV"", ""Free parking on premises"", ""Outdoor dining area"", ""Dedicated workspace"", ""Wifi"", ""Pets allowed"", ""Air conditioning"", ""Exercise equipment"", ""First aid kit""]",90,365,90,90,365,365,90,t,29,59,89,364,6,6,0,255,21/06/2024,30/04/2025,4.67,4.5,4.5,5,5,4.83,4.83,f,0.5,78,0
4291,8/04/2023,within an hour,100%,98%,t,,2,3,"['email', 'phone']",t,t,Sutherland Shire,-34.053073,151.1553229,Entire rental unit,Entire home/apt,6,2.5,2.5 baths,3,4,"[""Children\u2019s books and toys for ages 2-5 years old"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Coffee maker: french press"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Beach view"", ""Pets allowed"", ""Cleaning products"", ""Ocean view"", ""Sea view"", ""Hangers"", ""50 inch HDTV with Netflix"", ""Waterfront"", ""Zero Co conditioner"", ""Extra pillows and blankets"", ""Board games"", ""Beach access \u2013 Beachfront"", ""FisherPaykell oven"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Heating - split type ductless system"", ""Fire extinguisher"", ""Bathtub"", ""Private patio or balcony"", ""Sun loungers"", ""Standalone high chair"", ""Induction stove"", ""Beach essentials"", ""Free washer \u2013 In unit"", ""Resort access"", ""Self check-in"", ""Crib - available upon request"", ""Hot water"", ""Yeye body soap"", ""AC - split type ductless system"", ""Dedicated workspace"", ""Bluetooth sound system"", ""Wine glasses"", ""Window guards"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Cleaning available during stay"", ""Toaster"", ""Books and reading material"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Zero Co. shampoo"", ""Iron"", ""Babysitter recommendations"", ""Smoke alarm"", ""Laundromat nearby"", ""Long term stays allowed"", ""Pack \u2019n play/Travel crib"", ""Dining table"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Hot water kettle"", ""First aid kit""]",3,365,3,5,1125,1125,3.1,t,8,29,33,252,75,30,3,180,16/04/2023,31/05/2025,4.91,4.93,4.8,4.97,4.95,4.97,4.77,f,2.83,127,0
4292,21/01/2019,within an hour,99%,100%,t,,13,18,"['email', 'phone', 'work_email']",t,t,Sydney,-33.906906,151.202133,Room in aparthotel,Private room,3,1,1 private bath,1,2,"[""Conditioner"", ""Free street parking"", ""Shower gel"", ""Pets allowed"", ""Gym"", ""Hangers"", ""Body soap"", ""Exterior security cameras on property"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Elevator"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Paid parking on premises"", ""Air conditioning"", ""Clothing storage"", ""Paid dryer \u2013 In building"", ""Crib - available upon request"", ""TV"", ""Heating"", ""Wine glasses"", ""Coffee maker"", ""Host greets you"", ""Essentials"", ""Cleaning available during stay"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Laundromat nearby"", ""Long term stays allowed"", ""Single level home"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Exercise equipment"", ""Safe""]",1,90,1,3,99,99,1,t,17,41,68,343,119,26,3,156,21/02/2020,2/06/2025,4.68,4.66,4.72,4.83,4.72,4.7,4.61,t,1.84,218,0
4293,9/06/2011,N/A,N/A,50%,f,,1,1,"['email', 'phone']",t,t,North Sydney,-33.8193,151.23154,Entire home,Entire home/apt,7,2,2 baths,4,4,"[""Iron"", ""Smoke alarm"", ""Kitchen"", ""Washer"", ""TV"", ""Hair dryer"", ""Free parking on premises"", ""Outdoor dining area"", ""Dedicated workspace"", ""BBQ grill"", ""Wifi"", ""Air conditioning"", ""Outdoor shower"", ""Indoor fireplace"", ""Hot tub""]",5,60,5,5,60,60,5,t,22,52,82,346,2,2,0,20,26/12/2024,4/01/2025,5,5,4.5,5,5,5,5,f,0.34,154.5,1
4294,27/03/2023,within an hour,100%,100%,f,,6,7,"['email', 'phone']",t,t,Sutherland Shire,-33.99616685,151.0808401,Entire home,Entire home/apt,14,3.5,3.5 baths,7,7,"[""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Dryer"", ""Hangers"", ""Beach access \u2013 Beachfront"", ""Room-darkening shades"", ""Pool"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Bathtub"", ""Stove"", ""Air conditioning"", ""Pool table"", ""Oven"", ""Clothing storage"", ""Hot water"", ""TV"", ""Outdoor dining area"", ""Heating"", ""Wine glasses"", ""Toaster"", ""Iron"", ""Dining table"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle""]",1,365,1,20,365,365,11.2,t,17,42,55,56,10,10,2,60,12/02/2025,9/06/2025,4.5,4.6,4.5,4.9,4.7,4.8,4.6,t,2.38,150.86,0
4295,24/10/2016,within an hour,100%,100%,f,Bondi Beach,72,342,"['email', 'phone', 'work_email']",t,t,Leichhardt,-33.8735,151.17292,Entire home,Entire home/apt,5,1,1 bath,2,3,"[""Crib"", ""Refrigerator"", ""Dishwasher"", ""TV with standard cable"", ""Kitchen"", ""Washer"", ""Microwave"", ""Outdoor furniture"", ""Baby bath"", ""Dishes and silverware"", ""Dryer"", ""Hangers"", ""Body soap"", ""Extra pillows and blankets"", ""EV charger"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Bathtub"", ""Stove"", ""Air conditioning"", ""Oven"", ""Self check-in"", ""Backyard"", ""Heating"", ""Coffee maker"", ""Essentials"", ""Lockbox"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""First aid kit"", ""High chair"", ""Private entrance""]",90,180,90,90,1125,1125,90,t,0,0,0,231,60,0,0,0,26/12/2017,11/04/2020,4.77,4.74,4.77,4.89,4.8,4.89,4.66,t,0.66,106.5,0
4296,27/06/2014,within an hour,100%,98%,t,,1,1,"['email', 'phone', 'work_email']",t,t,Pittwater,-33.69404,151.2859,Entire guest suite,Entire home/apt,5,1,1 bath,2,3,"[""Refrigerator"", ""TV with standard cable"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Shower gel"", ""Dishes and silverware"", ""Dryer"", ""Hangers"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Fire extinguisher"", ""Bed linens"", ""Stove"", ""Oven"", ""Hot water"", ""Heating"", ""Coffee maker"", ""Host greets you"", ""Essentials"", ""Cleaning available during stay"", ""Iron"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Shampoo"", ""Long term stays allowed"", ""Fast wifi \u2013 100 Mbps"", ""Ethernet connection"", ""Private entrance""]",2,1125,2,2,1125,1125,2,t,7,8,8,18,181,34,4,204,19/01/2019,9/06/2025,4.91,4.95,4.91,4.97,4.98,4.89,4.9,f,2.32,66.5,0
4297,9/02/2016,within a few hours,100%,97%,f,,1,1,"['email', 'phone']",t,t,The Hills Shire,-33.76772,150.9807,Entire guest suite,Entire home/apt,2,1,1 bath,1,1,"[""Conditioner"", ""Portable fans"", ""Refrigerator"", ""Kitchen"", ""Microwave"", ""Free street parking"", ""Shower gel"", ""Dishes and silverware"", ""Hangers"", ""Body soap"", ""Exterior security cameras on property"", ""Extra pillows and blankets"", ""Electric stove"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Shared patio or balcony"", ""Window AC unit"", ""Free washer \u2013 In unit"", ""Oven"", ""Self check-in"", ""Hot water"", ""Shared backyard \u2013 Fully fenced"", ""Heating"", ""Dedicated workspace"", ""Essentials"", ""Lockbox"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""40 inch HDTV with Netflix"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Long term stays allowed"", ""Rice maker"", ""Private entrance""]",3,30,3,3,30,30,3,t,3,29,59,60,98,17,2,102,13/04/2019,13/06/2025,4.87,4.93,4.91,4.97,4.96,4.87,4.9,f,1.3,99,0
4298,15/02/2016,N/A,N/A,0%,f,Bondi,1,2,"['email', 'phone', 'work_email']",t,t,Waverley,-33.89447,151.26863,Entire home,Entire home/apt,8,4,4 baths,4,4,"[""Ceiling fan"", ""Refrigerator"", ""Dishwasher"", ""Exercise equipment: elliptical, free weights"", ""Kitchen"", ""Microwave"", ""Private outdoor kitchen"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Indoor fireplace: gas"", ""Dishes and silverware"", ""Cleaning products"", ""Blender"", ""Hangers"", ""Breakfast"", ""BBQ grill"", ""Private entrance"", ""Board games"", ""Courtyard view"", ""Room-darkening shades"", ""Aesop conditioner"", ""Hair dryer"", ""Bed linens"", ""Heating - split type ductless system"", ""Fire extinguisher"", ""Free parking on premises"", ""Bathtub"", ""Private backyard"", ""Stove"", ""Air conditioning"", ""Outdoor shower"", ""Beach essentials"", ""Oven"", ""Free washer"", ""Barbecue utensils"", ""Clothing storage: walk-in closet, wardrobe, and dresser"", ""Private hot tub"", ""Hot water"", ""Private pool - available all year"", ""Outdoor dining area"", ""Dedicated workspace"", ""Mini fridge"", ""Wine glasses"", ""Essentials"", ""Piano"", ""HDTV with Apple TV, Chromecast, Netflix"", ""Freezer"", ""Toaster"", ""Books and reading material"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Laundromat nearby"", ""Long term stays allowed"", ""Dining table"", ""Patio or balcony"", ""Cooking basics"", ""Game console: Nintendo Wii"", ""Wifi"", ""Shampoo"", ""German sound system (bluetooth) with indoor and outdoor (pool) speaker system sound system with Bluetooth and aux"", ""Free dryer"", ""First aid kit"", ""Safe"", ""Hot water kettle"", ""Rice maker"", ""Ethernet connection"", ""Aesop body soap""]",2,30,2,2,30,30,2,t,27,57,87,340,29,0,0,0,6/10/2019,7/03/2023,4.69,4.69,4.62,4.93,4.83,4.79,4.31,f,0.42,605.25,0
4299,22/08/2024,within an hour,100%,100%,f,,3,3,"['email', 'phone']",t,t,Sydney,-33.88266085,151.1777853,Entire home,Entire home/apt,10,1.5,1.5 baths,4,5,"[""Conditioner"", ""Ceiling fan"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Gas stove"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Children\u2019s dinnerware"", ""Hangers"", ""Hair dryer"", ""Bed linens"", ""Air conditioning"", ""Oven"", ""Clothing storage"", ""Hot water"", ""TV"", ""Dedicated workspace"", ""Wine glasses"", ""Coffee maker"", ""Toaster"", ""Books and reading material"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Pack \u2019n play/Travel crib"", ""Dining table"", ""Noise decibel monitors on property"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""High chair - always at the listing"", ""Rice maker""]",2,365,2,2,365,365,2,t,5,13,20,212,21,21,0,126,25/08/2024,27/04/2025,4.9,4.9,5,4.95,4.9,4.71,4.81,t,2.12,96,0
4300,25/07/2023,within a few hours,100%,100%,f,,2,2,"['email', 'phone']",t,f,Canterbury,-33.94663,151.07541,Entire home,Entire home/apt,6,2,2 baths,3,3,"[""Conditioner"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Microwave"", ""Free dryer \u2013 In unit"", ""Free street parking"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Pets allowed"", ""Cleaning products"", ""Hangers"", ""Body soap"", ""Private hot tub - available all year, open 24 hours"", ""Exterior security cameras on property"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Bathtub"", ""Stove"", ""Air conditioning"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Free washer \u2013 In unit"", ""60 inch HDTV"", ""Oven"", ""Self check-in"", ""Bidet"", ""Hot water"", ""Backyard"", ""Dedicated workspace"", ""Wine glasses"", ""Coffee maker"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Free residential garage on premises \u2013 2 spaces"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Dining table"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit"", ""Rice maker"", ""Ethernet connection"", ""Private entrance""]",2,180,2,2,180,180,2,t,23,53,83,257,4,4,0,24,31/10/2024,15/01/2025,4.75,4.25,4.25,4.75,5,4.75,4.75,t,0.52,89.33,0
4301,8/02/2017,within an hour,100%,75%,f,,2,3,"['email', 'phone']",t,t,Pittwater,-33.65234759,151.3152302,Entire home,Entire home/apt,12,5.5,5.5 baths,6,7,"[""Conditioner"", ""Portable fans"", ""Smoking allowed"", ""Dishwasher"", ""Free dryer \u2013 In building"", ""Kitchen"", ""Microwave"", ""Free street parking"", ""Outdoor furniture"", ""Shower gel"", ""Children's playroom"", ""Dishes and silverware"", ""Pets allowed"", ""Cleaning products"", ""Ocean view"", ""Children\u2019s dinnerware"", ""Hangers"", ""Blender"", ""BBQ grill"", ""Stainless steel double oven"", ""Body soap"", ""Exterior security cameras on property"", ""Extra pillows and blankets"", ""Board games"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe"", ""75 inch HDTV with Apple TV"", ""Central air conditioning"", ""Heating - split type ductless system"", ""Fire extinguisher"", ""Samsung refrigerator"", ""Private patio or balcony"", ""Sun loungers"", ""Coffee maker: french press, Nespresso"", ""Central heating"", ""Sonos Bluetooth sound system"", ""Self check-in"", ""Hammock"", ""Hot water"", ""Free washer \u2013 In building"", ""Children\u2019s books and toys for ages 2-5 years old and 5-10 years old"", ""Outdoor dining area"", ""Dedicated workspace"", ""Mini fridge"", ""Wine glasses"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Books and reading material"", ""Private backyard \u2013 Fully fenced"", ""Housekeeping available from 8:00\u202fAM to 3:00\u202fPM, every day - available at extra cost"", ""Smeg stainless steel gas stove"", ""Iron"", ""Smoke alarm"", ""Laundromat nearby"", ""Long term stays allowed"", ""Game console: Nintendo Switch"", ""Dining table"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Private outdoor pool - available all year, open 24 hours, heated, lap pool"", ""First aid kit"", ""Rice maker"", ""Private entrance""]",2,1125,2,3,1125,1125,2,t,28,58,88,298,24,11,0,66,10/04/2023,3/05/2025,4.88,4.88,4.92,4.96,4.96,4.88,4.75,f,0.9,366.67,0
4302,28/03/2018,within an hour,100%,100%,t,,1,2,"['email', 'phone', 'work_email']",t,t,Sutherland Shire,-34.08341,151.14582,Entire home,Entire home/apt,13,3.5,3.5 baths,5,10,"[""Conditioner"", ""Ceiling fan"", ""Refrigerator"", ""Dishwasher"", ""TV with standard cable"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Dryer"", ""Hangers"", ""Blender"", ""BBQ grill"", ""Body soap"", ""Keypad"", ""Extra pillows and blankets"", ""Board games"", ""Room-darkening shades"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Private patio or balcony"", ""Stove"", ""Outdoor shower"", ""Oven"", ""Barbecue utensils"", ""Self check-in"", ""Hot water"", ""Outdoor dining area"", ""Heating"", ""Sound system"", ""Mini fridge"", ""Coffee maker"", ""Wine glasses"", ""Essentials"", ""Freezer"", ""Toaster"", ""Books and reading material"", ""Private backyard \u2013 Fully fenced"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Kayak"", ""Dining table"", ""Single level home"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Safe"", ""Shared beach access"", ""High chair"", ""Private entrance""]",2,21,2,2,1125,1125,2,t,28,55,76,316,61,8,0,48,18/08/2018,22/04/2025,4.84,4.79,4.69,4.95,4.92,4.95,4.66,f,0.73,156,0
4303,15/10/2012,within an hour,100%,100%,,,86,107,"['email', 'phone', 'work_email']",t,t,Sydney,-33.86077124,151.2021222,Entire rental unit,Entire home/apt,8,1,1 bath,2,4,"[""Conditioner"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Baby bath"", ""Dishes and silverware"", ""Pets allowed"", ""Cleaning products"", ""Paid parking off premises"", ""Dryer"", ""Hangers"", ""Paid standalone high chair - available upon request"", ""Children\u2019s dinnerware"", ""Waterfront"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Central air conditioning"", ""Stove"", ""Oven"", ""Clothing storage"", ""City skyline view"", ""Self check-in"", ""Hot water"", ""TV"", ""Children\u2019s books and toys"", ""Backyard"", ""Outdoor dining area"", ""Heating"", ""Wine glasses"", ""Essentials"", ""Freezer"", ""Coffee maker: Nespresso"", ""Lockbox"", ""Toaster"", ""Books and reading material"", ""Harbor view"", ""Baking sheet"", ""Iron"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Long term stays allowed"", ""Pack \u2019n play/Travel crib"", ""Dining table"", ""Patio or balcony"", ""Single level home"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit"", ""Ethernet connection"", ""Private entrance""]",1,365,1,3,365,365,2.1,t,8,23,49,217,69,22,6,132,28/04/2023,11/06/2025,4.91,4.93,4.81,4.94,4.96,4.97,4.84,f,2.65,97.5,1
4304,13/03/2015,within an hour,100%,100%,f,Rockdale,19,27,"['email', 'phone']",t,t,Rockdale,-33.95348,151.13567,Private room in rental unit,Private room,1,1,1 shared bath,1,1,"[""Free washer \u2013 In unit"", ""Lock on bedroom door"", ""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Microwave"", ""Hot water"", ""TV"", ""Fire extinguisher"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Dining table"", ""Free street parking"", ""Dedicated workspace"", ""Wifi"", ""Host greets you"", ""Essentials"", ""Long term stays allowed""]",7,1125,1,7,1125,1125,7,t,15,45,75,76,57,9,1,126,10/01/2017,18/05/2025,4.46,4.72,4.49,4.82,4.82,4.68,4.44,t,0.56,49,0
4305,31/12/2017,within an hour,100%,98%,f,Haymarket,20,32,"['email', 'phone']",t,t,Canada Bay,-33.83935861,151.1072275,Entire rental unit,Entire home/apt,6,2,2 baths,2,2,"[""Conditioner"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Bay view"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Dryer"", ""Hangers"", ""Children\u2019s dinnerware"", ""Blender"", ""Body soap"", ""Lake view"", ""Exterior security cameras on property"", ""Room-darkening shades"", ""Elevator"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Rice maker"", ""Private patio or balcony"", ""High chair"", ""Stove"", ""Air conditioning"", ""Fast wifi \u2013 81 Mbps"", ""Oven"", ""Central heating"", ""Clothing storage"", ""City skyline view"", ""Hot water"", ""TV"", ""Trash compactor"", ""Outdoor dining area"", ""Wine glasses"", ""Coffee maker"", ""Toaster"", ""Free residential garage on premises \u2013 2 spaces"", ""Harbor view"", ""Baking sheet"", ""Smoke alarm"", ""Laundromat nearby"", ""Dining table"", ""Cooking basics"", ""Hot water kettle"", ""Shampoo"", ""First aid kit"", ""Pack \u2019n play/Travel crib - available upon request"", ""Private entrance""]",2,365,1,2,365,365,2,t,2,26,41,41,9,9,1,54,25/11/2024,11/06/2025,5,5,5,5,5,4.89,5,f,1.31,109,1
